date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H0,year,month,day
2011-05-29,39.68,33.86,26.03,19.54,10.41,10.46,10.2,23.12,32.45,31.98,37.29,42.33,45.81,29.96,27.63,28.25,29.09,29.81,36.91,40.62,39.11,41.34,55.21,50.88,2011,5,29
2011-05-30,50.34,48.5,27.16,12.21,18.85,28.27,43.51,56.28,62.8,66.68,67.3,69.61,68.3,66.4,66.28,64.14,60.19,62.58,64.15,64.96,56.43,55.7,58.44,52.08,2011,5,30
2011-05-31,45.79,39.22,35.31,20.61,24.28,27.65,39.21,56.19,69.09,71.02,70.5,71.3,68.09,68.51,67.96,65.98,65.12,61.07,61.78,56.25,53.19,53.92,55.01,51.59,2011,5,31
2011-06-01,46.6,39.97,38.03,28.86,25.8,29.98,40.09,57.54,65.0,66.94,68.98,74.33,70.96,70.27,69.6,66.07,56.79,56.67,57.44,57.63,49.31,49.1,57.71,53.45,2011,6,1
2011-06-02,25.59,22.15,18.08,11.16,10.21,10.28,10.27,10.52,16.64,22.8,25.41,31.79,50.86,24.58,22.06,18.3,10.2,15.64,22.33,24.84,21.19,22.84,51.29,44.78,2011,6,2
2011-06-03,10.62,10.41,10.27,10.15,10.19,10.34,15.84,45.88,55.44,59.92,53.18,58.03,58.11,55.53,54.4,50.91,50.91,49.78,53.66,58.35,50.9,30.26,61.26,53.86,2011,6,3
2011-06-04,29.78,20.8,13.49,10.49,10.44,10.38,10.37,11.8,41.39,53.28,55.93,55.94,53.98,52.46,51.27,50.49,49.99,43.44,48.0,48.21,42.45,42.39,53.24,51.0,2011,6,4
2011-06-05,10.2,15.36,10.88,10.45,10.2,10.15,10.13,10.18,10.57,27.78,39.5,47.91,51.26,49.87,46.71,45.6,45.42,45.17,43.5,42.33,45.41,22.54,56.03,43.55,2011,6,5
2011-06-06,25.19,25.65,10.84,10.55,10.6,10.87,46.21,65.48,67.91,68.08,67.98,69.41,68.6,68.62,68.91,65.69,63.28,65.0,62.93,59.31,55.13,52.93,59.35,53.12,2011,6,6
2011-06-07,46.54,41.32,36.28,21.57,18.67,30.76,41.89,50.76,61.47,63.28,71.07,72.92,70.51,69.14,69.61,63.96,61.15,53.2,58.05,50.58,44.19,43.25,54.16,49.91,2011,6,7
2011-06-08,49.75,39.8,33.31,20.72,18.21,26.39,45.3,51.01,53.19,68.25,73.06,75.39,74.8,64.84,63.75,56.18,54.54,51.78,54.59,52.96,51.0,48.25,54.57,50.91,2011,6,8
2011-06-09,47.0,43.89,26.97,10.47,10.2,26.85,42.84,54.81,58.65,58.84,61.51,65.58,65.09,65.12,61.72,59.36,59.36,56.93,57.28,54.77,53.02,49.07,55.86,51.35,2011,6,9
2011-06-10,32.24,31.03,23.78,12.26,10.49,21.41,38.12,53.2,59.42,66.7,67.43,69.02,67.89,67.01,62.79,51.96,50.23,48.84,50.49,41.14,39.16,45.04,54.21,52.09,2011,6,10
2011-06-11,50.51,36.06,20.63,18.19,17.7,11.09,11.02,19.65,45.01,49.0,27.47,50.84,56.9,53.2,51.23,42.81,45.4,34.11,50.04,55.5,54.96,34.24,61.19,54.53,2011,6,11
2011-06-12,50.0,47.65,18.39,11.69,10.19,10.15,10.02,10.12,10.34,15.08,13.0,14.32,23.39,19.54,15.59,13.29,11.61,13.05,21.59,41.68,22.12,18.36,33.62,47.3,2011,6,12
2011-06-13,34.72,10.54,10.24,10.14,10.05,10.04,10.04,10.19,10.52,45.64,52.37,53.2,62.95,53.04,31.95,40.16,20.84,21.82,45.86,48.08,21.42,23.61,48.4,52.11,2011,6,13
2011-06-14,21.75,19.98,17.59,10.2,10.44,14.93,45.97,60.28,66.15,70.5,69.32,71.71,68.9,66.97,66.86,63.17,58.79,56.03,62.05,59.13,53.31,53.3,56.88,52.83,2011,6,14
2011-06-15,49.52,42.8,35.41,14.6,15.63,30.44,45.08,59.54,68.84,71.11,74.91,77.8,72.23,71.42,72.01,70.22,68.13,66.01,66.51,65.17,60.5,54.87,65.14,53.2,2011,6,15
2011-06-16,48.8,45.7,32.3,15.89,14.58,23.66,46.31,54.22,61.19,68.08,68.9,69.9,68.03,66.25,65.38,63.68,60.31,56.87,59.74,55.09,49.79,49.5,55.0,51.1,2011,6,16
2011-06-17,47.56,44.4,24.19,17.26,14.09,28.81,50.38,58.0,62.23,61.29,63.91,66.43,64.62,61.26,57.08,54.88,53.04,55.52,56.73,56.19,52.16,51.02,58.98,52.36,2011,6,17
2011-06-18,51.97,33.11,12.03,10.38,10.57,10.39,10.39,18.7,46.81,61.09,56.18,61.27,61.28,52.89,49.3,30.43,32.81,16.22,21.89,41.7,25.39,14.45,50.0,46.96,2011,6,18
2011-06-19,11.05,10.3,9.92,9.96,9.49,6.04,6.89,9.5,9.98,10.11,10.2,10.46,10.75,10.17,10.11,10.03,9.5,9.5,10.33,21.49,25.33,40.63,46.31,39.06,2011,6,19
2011-06-20,10.19,9.5,6.52,3.59,5.25,10.14,47.33,54.01,57.8,56.19,60.0,64.63,65.27,64.66,65.05,61.32,59.29,61.23,63.84,60.73,53.02,41.09,53.56,49.25,2011,6,20
2011-06-21,48.39,45.46,34.49,10.38,10.38,20.87,33.14,53.27,61.55,68.52,69.76,70.47,68.57,66.25,63.19,58.48,57.76,57.87,57.93,55.37,51.5,50.73,52.61,49.86,2011,6,21
2011-06-22,40.34,18.39,13.14,11.36,10.4,15.32,44.9,53.03,60.15,60.62,63.35,65.97,64.6,64.53,62.13,58.28,56.44,50.87,55.8,51.82,47.78,50.27,53.04,48.11,2011,6,22
2011-06-23,42.0,15.05,10.91,10.38,10.36,10.79,41.8,48.99,49.9,53.0,56.85,65.12,57.93,58.2,55.0,49.96,49.7,50.51,52.84,51.24,53.6,53.0,56.65,49.34,2011,6,23
2011-06-24,44.04,40.03,36.0,29.45,26.46,24.8,44.94,57.64,61.62,61.19,62.93,63.42,62.84,57.52,52.6,49.2,47.44,48.48,52.56,55.3,52.81,52.02,56.62,53.02,2011,6,24
2011-06-25,46.73,42.55,40.95,14.52,16.67,10.38,10.27,37.48,47.0,50.69,53.2,54.67,55.6,53.19,50.37,49.76,49.01,50.54,55.29,54.44,49.85,49.91,56.4,52.1,2011,6,25
2011-06-26,43.18,41.14,25.37,16.1,11.28,11.14,11.13,11.39,24.4,43.36,50.84,56.06,55.78,44.84,41.99,41.69,42.25,49.16,54.12,55.39,55.1,54.19,62.0,54.17,2011,6,26
2011-06-27,46.2,43.05,41.41,15.31,23.07,34.86,43.94,49.53,57.1,59.05,61.63,63.9,62.51,62.96,63.99,61.59,61.94,61.67,62.17,62.24,57.13,53.02,53.02,45.1,2011,6,27
2011-06-28,40.28,36.76,31.81,10.23,10.24,20.4,46.96,56.72,60.72,59.66,60.43,65.42,64.0,63.57,61.89,59.79,58.63,59.71,59.18,57.94,53.27,52.3,54.27,47.22,2011,6,28
2011-06-29,28.99,29.99,18.7,10.35,10.29,20.59,35.9,55.0,55.08,56.18,59.15,63.19,62.92,63.68,63.04,61.25,57.96,57.03,57.25,53.2,51.59,50.48,54.0,50.57,2011,6,29
2011-06-30,42.57,40.2,22.46,12.26,11.86,21.61,37.5,57.05,58.81,61.27,61.19,62.0,58.77,58.98,58.16,54.62,51.99,52.01,55.06,55.0,51.97,51.07,54.96,49.32,2011,6,30
2011-07-01,45.98,42.91,34.3,13.69,20.2,35.59,49.17,59.12,60.72,60.58,61.47,62.07,61.05,59.94,55.07,53.02,49.9,49.21,53.04,50.54,49.94,50.45,53.03,49.25,2011,7,1
2011-07-02,52.91,47.38,40.03,26.84,25.7,23.69,28.02,44.73,50.04,56.07,60.35,61.11,58.32,56.19,53.11,44.0,39.46,42.05,46.99,45.08,42.55,40.69,53.19,53.2,2011,7,2
2011-07-03,34.37,21.34,10.69,10.11,9.91,5.03,9.9,10.27,17.06,28.04,40.05,43.06,43.0,37.1,32.44,29.07,27.8,25.99,34.86,44.28,44.52,43.08,54.45,45.07,2011,7,3
2011-07-04,27.05,15.7,11.83,10.1,10.18,13.73,21.1,55.41,58.83,60.8,63.19,66.28,65.02,64.42,62.41,61.21,58.58,58.6,60.83,56.3,53.61,50.61,56.72,51.91,2011,7,4
2011-07-05,46.71,41.2,25.85,15.46,14.65,20.28,42.41,50.32,55.11,60.98,64.38,67.1,65.0,63.27,61.32,61.64,59.0,56.13,57.39,55.21,52.1,53.19,54.0,49.56,2011,7,5
2011-07-06,45.25,41.58,35.32,14.77,14.71,30.52,43.19,53.02,56.33,59.66,60.43,61.06,59.67,59.26,57.93,56.37,54.02,53.76,54.88,53.77,49.48,47.81,58.52,51.93,2011,7,6
2011-07-07,46.77,43.78,36.85,19.42,12.18,27.97,46.2,50.77,55.7,61.97,64.45,67.58,64.65,61.21,62.93,60.99,59.1,58.14,59.09,57.02,53.27,49.68,55.0,49.3,2011,7,7
2011-07-08,47.13,44.33,38.31,19.53,13.3,31.51,43.31,51.02,54.66,60.46,60.91,60.94,58.07,56.65,53.19,51.25,51.9,53.27,55.65,53.79,49.19,48.54,56.02,52.59,2011,7,8
2011-07-09,50.84,43.42,40.76,15.7,14.93,14.67,14.1,15.75,17.93,23.72,53.2,50.83,55.5,49.83,46.17,46.48,45.34,40.07,54.01,46.72,45.23,45.81,58.59,53.62,2011,7,9
2011-07-10,43.04,40.59,16.04,13.41,12.16,11.63,11.32,12.1,12.89,16.78,40.35,50.0,53.03,43.81,43.53,43.27,37.84,38.88,22.24,40.0,20.85,29.38,59.03,53.2,2011,7,10
2011-07-11,25.45,31.92,18.79,11.91,12.91,16.92,39.34,56.53,57.38,62.36,63.72,65.0,65.0,64.97,65.02,62.99,59.78,58.6,61.04,59.31,57.29,55.8,55.76,48.8,2011,7,11
2011-07-12,45.4,42.4,35.58,18.24,13.34,41.71,45.36,49.62,56.2,57.43,58.14,59.06,57.07,57.23,57.59,55.52,54.15,54.59,56.06,53.25,46.1,47.57,49.64,43.27,2011,7,12
2011-07-13,41.51,38.16,36.13,16.18,14.56,30.3,45.5,50.83,53.27,59.49,60.93,61.26,59.75,59.91,58.83,60.63,58.92,53.2,54.08,51.11,48.0,47.69,50.39,43.09,2011,7,13
2011-07-14,16.95,17.26,14.93,13.18,12.56,11.08,10.99,11.16,11.96,16.25,51.1,18.81,19.64,17.63,16.71,14.97,14.59,49.49,16.77,17.96,16.96,17.01,40.0,36.85,2011,7,14
2011-07-15,33.81,14.41,12.24,10.18,10.2,15.5,43.59,40.0,50.8,52.43,52.44,54.99,54.93,54.94,55.2,53.61,51.61,53.29,56.63,54.01,53.96,55.13,59.16,54.35,2011,7,15
2011-07-16,18.72,16.62,13.94,11.36,10.67,10.75,10.57,13.07,18.11,46.34,22.21,40.19,43.35,42.1,41.9,41.11,16.24,17.54,18.89,19.15,16.29,16.89,42.38,39.09,2011,7,16
2011-07-17,11.95,11.92,10.19,10.05,9.99,9.92,9.98,9.91,10.2,10.36,11.77,12.83,13.92,12.59,10.4,10.2,10.19,10.18,11.44,12.07,12.22,13.94,22.72,19.91,2011,7,17
2011-07-18,11.3,10.76,10.58,10.42,10.47,10.29,10.6,40.01,50.62,49.93,50.5,53.02,51.39,50.84,50.55,47.09,47.14,50.56,53.98,54.03,52.93,48.86,51.12,44.93,2011,7,18
2011-07-19,24.41,10.6,10.46,10.5,10.28,10.58,14.41,50.25,54.98,58.04,56.2,59.79,58.91,58.93,58.57,57.99,56.08,56.19,57.66,53.03,53.04,53.19,53.18,47.37,2011,7,19
2011-07-20,15.96,13.03,11.2,10.85,11.12,11.32,27.48,49.57,56.22,60.09,62.45,64.77,61.74,61.1,60.23,58.06,50.83,39.93,50.0,47.97,47.0,45.91,48.36,43.45,2011,7,20
2011-07-21,43.68,32.79,25.82,10.76,10.64,10.73,14.35,48.48,53.77,58.01,57.96,59.97,58.03,54.87,52.93,52.15,52.0,53.49,55.3,54.25,54.74,53.97,56.38,49.88,2011,7,21
2011-07-22,42.04,37.93,32.12,18.87,12.88,37.31,45.01,53.03,59.68,59.49,60.05,60.85,56.09,53.01,51.02,50.52,47.37,50.51,53.01,51.09,49.99,50.6,53.19,50.55,2011,7,22
2011-07-23,17.16,18.62,12.74,10.19,10.19,9.88,9.9,10.48,12.43,15.86,18.0,18.6,30.05,18.0,18.0,16.77,13.48,12.77,14.79,15.22,13.32,13.36,41.71,24.24,2011,7,23
2011-07-24,13.09,10.17,7.91,3.98,3.48,1.91,1.61,5.93,6.27,11.02,12.57,14.91,17.04,15.06,11.84,10.91,10.15,10.11,12.86,14.55,14.6,17.67,22.12,20.36,2011,7,24
2011-07-25,12.38,11.62,10.99,10.2,10.2,11.27,35.74,50.54,55.22,54.02,56.51,58.63,57.98,58.1,56.28,54.95,55.74,54.06,56.16,55.41,45.62,44.46,52.05,44.92,2011,7,25
2011-07-26,44.01,39.92,12.72,10.79,10.71,12.72,39.03,14.02,40.17,53.02,55.9,58.66,56.46,55.29,55.08,52.82,50.56,51.97,54.04,50.51,32.46,19.86,49.63,45.1,2011,7,26
2011-07-27,14.54,14.29,11.36,10.56,10.67,11.6,38.57,50.21,56.57,57.08,54.93,55.53,55.28,53.2,54.51,53.13,52.28,53.02,53.2,53.21,39.51,42.48,51.7,46.25,2011,7,27
2011-07-28,25.28,27.67,14.84,11.69,11.81,15.4,15.61,40.26,45.95,54.99,58.0,60.0,55.13,54.25,53.96,53.0,50.28,45.55,50.86,50.87,44.56,40.57,51.37,46.14,2011,7,28
2011-07-29,42.71,17.96,12.46,10.8,11.19,12.58,13.23,53.18,57.92,58.0,57.51,58.26,56.09,53.18,52.0,49.7,47.97,49.41,50.93,49.95,32.68,47.99,50.83,44.6,2011,7,29
2011-07-30,11.78,13.26,11.07,10.63,10.54,10.47,10.66,10.95,12.97,15.93,16.18,16.64,18.47,16.45,16.07,15.13,13.93,13.54,15.29,15.21,13.59,14.35,16.96,16.27,2011,7,30
2011-07-31,13.69,12.67,10.69,10.2,10.19,10.19,10.19,10.2,10.11,10.19,12.55,14.66,17.13,14.59,13.01,12.08,12.75,12.75,14.02,14.7,15.48,17.47,44.93,19.51,2011,7,31
2011-08-01,10.19,10.11,10.11,10.18,10.19,10.19,11.46,22.84,54.94,54.93,54.1,56.0,57.91,56.18,51.49,48.99,45.0,45.0,44.31,50.99,16.83,17.07,49.95,42.78,2011,8,1
2011-08-02,14.11,14.16,12.03,10.5,10.41,11.89,12.33,47.44,19.79,53.19,54.94,56.0,53.19,54.0,53.2,52.45,51.82,53.66,56.21,56.79,53.09,50.73,50.94,41.31,2011,8,2
2011-08-03,12.9,12.46,11.05,10.62,11.32,10.88,11.36,45.8,52.66,54.62,54.97,54.98,53.55,53.99,54.31,53.75,53.0,53.2,55.05,54.94,17.26,46.99,50.93,45.2,2011,8,3
2011-08-04,10.25,10.19,10.19,10.15,10.1,10.19,10.2,32.94,52.76,53.2,53.28,58.01,57.81,53.19,41.8,51.91,41.1,50.84,53.2,45.01,41.1,33.7,52.47,46.87,2011,8,4
2011-08-05,14.49,11.5,10.45,10.48,10.47,10.48,12.21,14.76,48.99,53.2,57.25,58.01,58.01,55.04,52.78,51.64,38.07,46.2,50.9,49.99,38.07,48.02,50.91,44.97,2011,8,5
2011-08-06,23.43,14.04,12.87,10.79,10.49,10.93,10.47,10.82,13.26,16.16,18.28,21.54,30.47,21.37,19.42,16.76,16.23,16.18,27.22,24.34,22.6,22.13,43.26,38.02,2011,8,6
2011-08-07,13.05,14.94,9.95,8.3,8.27,8.24,8.17,8.22,9.02,14.0,16.81,18.74,20.5,18.52,15.71,13.18,13.03,12.83,15.45,18.23,18.73,22.84,26.55,25.3,2011,8,7
2011-08-08,12.0,12.06,10.26,10.02,9.98,9.98,10.18,12.91,17.76,31.88,49.0,53.2,50.98,45.93,45.01,28.76,17.34,18.38,39.38,45.04,44.69,43.99,44.76,35.02,2011,8,8
2011-08-09,13.47,10.04,4.15,9.9,5.48,11.25,12.93,18.15,42.83,43.0,43.0,44.0,45.13,45.3,43.93,43.0,36.21,39.22,45.76,45.77,31.81,45.36,51.03,38.27,2011,8,9
2011-08-10,12.89,12.67,10.19,10.14,10.14,10.19,13.29,37.28,46.1,51.12,51.97,53.59,51.93,51.08,50.68,49.0,47.18,49.0,52.38,49.93,28.19,38.16,46.87,39.7,2011,8,10
2011-08-11,29.34,14.22,10.15,10.01,10.01,10.18,21.88,37.77,53.2,53.3,51.69,50.18,48.02,46.55,47.34,46.93,47.27,49.94,52.5,53.14,52.49,52.53,53.28,42.6,2011,8,11
2011-08-12,38.83,37.27,22.01,13.23,15.01,23.18,43.89,52.96,51.82,53.2,55.01,56.06,58.28,55.08,53.2,50.95,51.33,53.19,53.66,53.28,53.19,53.19,55.03,52.5,2011,8,12
2011-08-13,50.54,44.42,40.83,39.04,38.21,38.51,39.05,41.19,47.56,50.96,52.53,54.96,54.1,51.9,50.4,46.04,47.41,50.73,50.9,50.8,51.04,52.74,52.93,46.0,2011,8,13
2011-08-14,47.73,46.36,39.41,35.63,33.46,33.29,31.91,32.2,36.88,41.41,44.55,47.03,47.0,39.89,41.07,41.02,41.02,44.06,49.92,52.38,53.17,55.04,55.98,50.41,2011,8,14
2011-08-15,43.0,33.96,32.94,29.62,13.95,14.51,12.58,14.05,34.24,38.83,54.03,55.03,56.44,52.93,48.94,44.94,44.6,45.53,51.11,53.93,53.31,54.94,54.64,47.0,2011,8,15
2011-08-16,43.3,42.0,40.31,32.71,27.14,41.16,44.4,51.19,55.36,54.93,55.06,55.67,56.5,56.28,56.27,54.92,54.79,55.78,57.92,56.49,54.91,54.19,53.18,47.52,2011,8,16
2011-08-17,43.0,39.83,35.77,33.13,29.16,34.85,41.68,45.34,51.7,56.28,57.87,58.29,58.1,58.0,56.85,55.15,54.72,55.34,57.1,55.87,53.95,56.19,55.28,48.11,2011,8,17
2011-08-18,44.0,42.59,40.06,25.25,22.76,36.82,47.38,51.04,56.22,58.93,58.11,59.16,57.1,58.1,59.0,57.64,56.94,56.64,54.08,53.9,55.01,53.28,49.81,43.54,2011,8,18
2011-08-19,45.18,43.09,31.28,16.09,14.72,32.31,45.5,52.06,53.19,56.03,59.07,59.67,57.98,54.91,53.92,50.83,49.6,53.17,55.93,55.91,55.58,56.39,56.71,51.17,2011,8,19
2011-08-20,47.53,41.08,37.95,19.3,15.24,17.31,16.84,19.1,40.9,53.56,53.91,50.45,50.39,44.43,44.88,45.26,46.87,50.37,56.08,57.84,56.34,56.6,55.34,50.22,2011,8,20
2011-08-21,44.66,32.97,22.99,13.92,11.97,11.83,12.34,11.29,18.61,41.02,46.33,49.68,50.83,45.58,43.58,43.11,45.09,46.71,50.82,52.45,56.0,57.42,56.64,50.0,2011,8,21
2011-08-22,45.84,42.91,40.01,38.58,37.71,40.29,48.93,54.52,56.77,65.41,63.99,65.55,66.5,66.79,66.18,63.29,60.96,59.66,61.19,59.16,57.84,56.72,55.78,47.91,2011,8,22
2011-08-23,44.79,42.13,38.09,28.5,26.3,37.45,37.45,50.46,57.05,63.8,65.15,64.52,64.06,63.49,62.01,60.53,56.84,59.06,58.9,56.19,56.87,56.55,52.98,44.17,2011,8,23
2011-08-24,43.0,41.39,38.97,17.34,17.05,42.8,46.0,45.85,56.48,64.63,66.11,69.12,67.11,67.07,66.9,65.74,64.99,61.19,62.92,58.87,56.8,55.58,54.95,48.91,2011,8,24
2011-08-25,47.47,44.11,20.64,13.33,12.96,18.93,41.99,47.99,50.84,58.43,65.13,69.52,70.87,68.3,66.95,56.68,57.36,56.19,56.67,55.36,55.21,53.02,52.99,47.28,2011,8,25
2011-08-26,45.54,44.05,23.4,11.84,10.95,17.93,46.05,51.89,61.43,64.06,65.32,65.94,62.8,56.27,53.0,50.77,50.78,51.38,53.27,53.04,53.19,51.37,48.7,44.6,2011,8,26
2011-08-27,38.91,20.99,14.82,10.94,10.95,10.9,11.07,11.51,29.91,47.29,53.03,58.44,59.95,55.49,50.52,47.98,41.75,38.25,45.0,45.0,45.0,45.08,49.93,44.04,2011,8,27
2011-08-28,13.99,13.81,10.84,10.2,10.19,10.19,10.2,10.2,10.19,13.26,14.32,15.55,17.03,15.3,12.49,10.19,10.31,10.34,10.98,15.2,18.2,20.43,24.9,19.16,2011,8,28
2011-08-29,13.02,11.23,10.92,10.25,10.47,10.67,36.36,52.91,55.97,57.87,57.33,59.97,58.5,56.19,52.95,49.91,50.07,51.47,59.81,60.34,61.04,57.17,52.41,47.92,2011,8,29
2011-08-30,44.49,42.78,39.59,20.73,16.09,41.91,50.31,58.61,62.23,65.0,65.97,68.97,68.21,66.39,64.81,63.95,61.57,61.26,59.81,57.1,58.43,57.79,55.96,49.17,2011,8,30
2011-08-31,46.66,44.23,41.56,12.51,19.83,35.72,42.7,50.93,54.6,59.05,62.35,63.2,60.62,60.18,58.13,57.37,53.98,53.2,56.7,54.68,54.38,53.19,53.1,46.59,2011,8,31
2011-09-01,46.17,43.45,32.36,11.96,11.47,30.71,51.29,55.31,56.32,59.97,64.9,67.92,69.1,67.99,64.93,61.28,59.06,57.02,61.28,61.24,59.38,56.37,57.64,50.97,2011,9,1
2011-09-02,48.12,44.85,43.99,25.53,26.72,46.78,53.17,54.74,61.19,65.93,67.96,68.05,66.91,64.08,61.07,57.63,56.78,57.88,58.08,55.43,56.19,56.47,53.79,48.9,2011,9,2
2011-09-03,50.49,47.06,43.92,31.04,16.35,26.39,37.27,45.97,50.7,54.93,59.26,59.94,59.52,52.3,51.13,48.96,48.32,51.66,55.0,55.93,59.8,56.9,51.89,44.96,2011,9,3
2011-09-04,45.41,42.13,39.32,35.94,24.23,21.98,29.98,27.01,42.35,47.11,50.08,50.49,51.61,44.21,43.9,42.66,43.7,44.0,47.31,51.65,60.27,55.0,52.24,44.0,2011,9,4
2011-09-05,42.09,41.98,34.75,12.55,11.69,28.92,55.29,65.98,69.55,69.57,70.0,69.83,65.42,61.94,55.75,52.97,49.78,49.46,51.34,52.75,58.35,51.94,48.14,43.8,2011,9,5
2011-09-06,39.22,33.94,24.7,19.72,17.8,40.58,51.78,56.75,57.33,57.58,54.25,54.95,49.03,46.93,46.63,46.45,46.51,47.61,52.21,54.96,61.27,52.81,48.78,39.12,2011,9,6
2011-09-07,15.83,14.43,11.16,10.49,10.43,15.79,45.62,51.56,54.57,56.19,56.58,59.44,58.85,58.48,58.0,52.93,52.0,53.02,58.29,60.41,62.78,58.93,53.26,46.62,2011,9,7
2011-09-08,43.8,40.4,29.49,18.75,19.92,36.04,49.17,53.85,57.45,60.03,60.23,62.09,61.04,60.0,57.93,53.2,53.03,53.03,59.39,58.01,62.41,59.67,53.2,47.82,2011,9,8
2011-09-09,47.13,44.48,43.63,39.06,32.39,43.68,57.06,61.06,68.22,69.95,74.32,75.44,76.5,68.73,67.04,61.2,58.34,56.91,60.58,56.19,62.84,59.14,55.84,51.63,2011,9,9
2011-09-10,51.76,47.43,44.98,37.44,23.33,25.83,38.63,36.6,47.32,56.19,58.9,57.91,56.51,51.5,46.9,46.2,46.08,48.04,52.18,53.19,57.7,49.64,48.13,44.0,2011,9,10
2011-09-11,21.09,20.3,16.29,14.24,13.57,13.41,13.82,13.2,14.83,34.99,42.57,48.06,49.0,44.12,42.57,40.97,40.83,43.83,53.0,56.11,64.51,57.0,53.7,47.53,2011,9,11
2011-09-12,18.05,15.68,14.69,11.89,12.0,15.06,52.52,59.98,64.01,63.2,64.94,63.24,60.74,60.03,55.99,53.04,51.02,51.54,53.98,59.16,61.19,48.85,48.7,43.22,2011,9,12
2011-09-13,21.15,18.92,18.71,12.37,12.25,19.88,49.62,59.49,61.33,61.98,61.1,61.22,59.36,57.0,55.85,52.77,51.3,54.61,59.26,60.1,66.26,56.98,49.88,46.26,2011,9,13
2011-09-14,39.9,34.5,24.91,12.71,12.73,21.96,49.26,58.9,61.26,60.04,59.44,60.85,59.44,55.49,55.64,53.07,51.81,55.42,61.02,69.09,73.43,59.3,53.19,44.91,2011,9,14
2011-09-15,46.94,41.31,35.29,17.16,12.4,35.32,53.2,61.64,65.73,63.99,61.95,62.09,60.69,59.46,58.55,58.61,57.66,61.97,64.99,63.59,66.19,57.67,57.93,48.07,2011,9,15
2011-09-16,42.8,25.68,19.86,11.81,11.16,20.51,45.29,58.16,60.81,67.03,65.67,66.05,65.94,60.97,56.95,54.8,53.84,56.88,60.24,60.16,62.17,56.18,53.85,50.82,2011,9,16
2011-09-17,54.56,48.81,44.83,41.73,37.08,37.96,45.11,46.0,50.56,59.68,60.99,59.98,59.37,54.94,50.12,49.4,49.24,55.1,58.5,62.93,67.77,59.94,57.51,52.71,2011,9,17
2011-09-18,49.12,45.51,37.03,17.98,11.83,12.8,16.23,17.05,25.83,26.72,49.33,53.38,54.82,47.18,25.07,21.25,19.45,20.44,23.74,35.6,61.18,53.02,54.87,44.38,2011,9,18
2011-09-19,17.8,20.54,16.11,11.07,11.06,15.23,50.28,70.0,74.97,77.51,75.9,79.93,75.81,74.75,70.43,66.65,63.19,64.02,68.32,70.35,69.95,58.43,53.31,48.24,2011,9,19
2011-09-20,44.79,39.5,26.22,10.92,12.14,27.52,53.19,61.2,68.98,68.87,69.91,71.25,70.76,68.09,64.24,61.52,56.97,60.96,67.23,71.09,74.07,62.89,56.18,47.22,2011,9,20
2011-09-21,43.11,37.54,20.86,11.37,10.93,22.24,52.44,58.1,70.0,69.87,68.62,69.94,65.08,63.07,59.61,57.31,53.27,56.02,60.44,67.46,66.67,53.59,48.79,46.49,2011,9,21
2011-09-22,43.04,32.77,21.4,14.4,10.89,31.48,56.65,59.93,64.1,64.08,61.27,62.4,59.57,58.11,55.02,54.9,53.03,58.02,66.47,68.79,68.2,57.54,53.96,48.96,2011,9,22
2011-09-23,46.39,43.31,39.03,34.57,33.98,42.76,54.46,65.52,69.41,69.94,67.46,66.26,64.01,60.1,57.0,52.1,50.0,55.89,62.57,67.23,71.35,60.13,54.97,49.59,2011,9,23
2011-09-24,50.07,45.8,42.91,38.24,32.95,38.24,40.92,44.91,48.02,50.72,51.99,51.51,50.0,48.11,45.89,45.38,47.7,48.79,58.19,64.69,63.05,49.95,49.98,46.25,2011,9,24
2011-09-25,39.99,40.45,27.52,21.72,17.0,18.94,24.62,29.99,44.44,47.09,47.32,49.63,49.66,42.9,37.08,39.0,39.74,45.86,55.73,66.16,70.32,56.52,53.31,44.94,2011,9,25
2011-09-26,44.0,39.63,29.5,15.77,19.8,31.45,54.93,66.25,63.09,61.66,61.2,61.46,60.0,59.6,56.9,55.0,55.74,61.52,68.57,78.61,75.25,59.98,53.69,48.0,2011,9,26
2011-09-27,45.22,41.15,37.95,33.75,32.33,42.02,50.0,68.68,71.75,71.65,70.0,68.7,67.07,68.05,67.5,67.21,64.94,67.05,70.0,72.32,72.11,63.2,55.07,48.96,2011,9,27
2011-09-28,45.64,42.5,39.05,31.0,14.47,38.0,46.35,60.19,68.0,67.57,67.46,67.97,66.99,63.01,61.95,61.28,60.97,63.6,67.42,74.3,73.32,62.25,52.08,45.68,2011,9,28
2011-09-29,43.58,40.69,38.36,27.02,16.16,35.12,53.28,63.28,67.54,64.63,63.2,63.49,63.79,62.7,61.26,60.65,60.06,62.99,67.74,75.66,70.23,59.06,50.98,47.14,2011,9,29
2011-09-30,45.61,42.21,40.85,32.23,23.02,41.3,53.28,66.06,68.0,66.97,66.92,66.18,64.74,61.74,60.2,57.0,56.03,60.26,67.85,71.64,69.94,63.33,56.43,50.9,2011,9,30
2011-10-01,48.9,42.94,40.28,37.03,20.88,35.52,42.75,48.94,50.9,55.9,54.48,52.89,53.43,48.87,44.91,44.0,44.22,52.04,50.0,59.69,62.82,53.1,52.0,47.22,2011,10,1
